Start recording training loss ...
0	0	7.65877103805542
0	1	8.331098556518555
0	2	4.38410758972168
0	3	2.405222177505493
0	4	2.7322819232940674
0	5	3.583378553390503
0	6	3.4001128673553467
0	7	2.666905641555786
0	8	3.0266592502593994
0	9	2.711806058883667
0	10	2.809441089630127
0	11	3.774519920349121
0	12	3.6029419898986816
0	13	3.2326600551605225
0	14	2.2893691062927246
0	15	1.8096328973770142
0	16	4.663545608520508
0	17	2.1628305912017822
0	18	2.6452717781066895
0	19	4.284770965576172
0	20	1.6939785480499268
0	21	2.9948623180389404
0	22	3.239328622817993
0	23	2.5184004306793213
0	24	2.1858315467834473
0	25	1.441070318222046
0	26	2.5279347896575928
0	27	2.839932441711426
0	28	1.897526502609253
0	29	3.057598829269409
0	30	3.3719229698181152
0	31	2.9127626419067383
0	32	2.836334705352783
0	33	2.895443916320801
0	34	3.635317802429199
0	35	3.4157297611236572
0	36	3.4688303470611572
0	37	3.1274960041046143
0	38	3.0805256366729736
0	39	2.60402774810791
0	40	3.19954252243042
0	41	3.6072800159454346
0	42	3.618865966796875
0	43	2.8425354957580566
0	44	3.105520725250244
0	45	2.457930564880371
0	46	3.5753793716430664
0	47	2.7295641899108887
0	48	4.544032573699951
0	49	4.432953834533691
