Start recording training loss ...
0	0	0.9357540011405945
0	1	1.661666989326477
0	2	0.899016261100769
0	3	1.1195707321166992
0	4	1.020167350769043
0	5	0.861903727054596
0	6	0.5127009153366089
0	7	0.9545603394508362
0	8	0.88923579454422
0	9	0.6811091899871826
0	10	0.7883223295211792
0	11	0.6176574230194092
0	12	0.5532839894294739
0	13	0.6977535486221313
0	14	0.5498735308647156
0	15	0.5459802746772766
0	16	0.3056009113788605
0	17	0.3711094856262207
0	18	0.36398234963417053
0	19	0.2468995451927185
0	20	0.3158291280269623
0	21	0.5723731517791748
0	22	0.16100147366523743
0	23	0.232500821352005
0	24	0.2358151376247406
0	25	0.13269297778606415
0	26	0.25716128945350647
0	27	0.12621930241584778
0	28	0.059039536863565445
0	29	0.0996655821800232
0	30	0.07734023779630661
0	31	0.33920565247535706
0	32	0.02786063402891159
0	33	0.048425231128931046
0	34	0.032634101808071136
0	35	0.07460734248161316
0	36	0.014457732439041138
0	37	0.04883432015776634
0	38	0.09728333353996277
0	39	0.0055391257628798485
0	40	0.06760406494140625
0	41	0.02309999242424965
0	42	0.010817360132932663
0	43	0.01272991206496954
0	44	0.07205873727798462
0	45	0.036335576325654984
0	46	0.007119142450392246
0	47	0.053562309592962265
0	48	0.005986460950225592
0	49	0.09759925305843353
0	50	0.011962181888520718
0	51	0.0137801393866539
0	52	0.002050607930868864
0	53	0.05809987708926201
0	54	0.009524783119559288
0	55	0.07988132536411285
0	56	0.01357714831829071
0	57	0.1785302311182022
0	58	0.011074068024754524
0	59	0.0028387655038386583
0	60	0.005164687056094408
0	61	0.03837146610021591
0	62	0.006195400841534138
0	63	0.06167636066675186
0	64	0.022431116551160812
0	65	0.2685217261314392
0	66	0.005149071104824543
0	67	0.04645957052707672
0	68	0.005433710291981697
0	69	0.011366686783730984
0	70	0.005428723059594631
0	71	0.05302360653877258
0	72	0.03273981437087059
0	73	0.06946173310279846
0	74	0.04121074080467224
0	75	0.04945250600576401
0	76	0.00170733907725662
0	77	0.02970999851822853
0	78	0.004232496954500675
0	79	0.005041191820055246
0	80	0.007370409555733204
0	81	0.13671934604644775
0	82	0.0026097390800714493
0	83	0.0011705774813890457
0	84	0.05016438663005829
0	85	0.03366236388683319
0	86	0.00696199294179678
0	87	0.011151362210512161
0	88	0.0020265942439436913
0	89	0.08622527867555618
0	90	0.15212759375572205
0	91	0.0842757597565651
0	92	0.007687425706535578
0	93	0.016178220510482788
0	94	0.0019753361120820045
0	95	0.07875235378742218
0	96	0.005307546351104975
0	97	0.0006560645415447652
0	98	0.0025931070558726788
0	99	0.13026204705238342
0	100	0.005416433326900005
0	101	0.04255865514278412
0	102	0.05025046691298485
0	103	0.0016044015064835548
0	104	0.0012866586912423372
0	105	0.003835690673440695
0	106	0.006766166538000107
0	107	0.0013664821162819862
0	108	0.09542490541934967
0	109	0.0018172753043472767
0	110	0.10276935249567032
0	111	0.030385620892047882
0	112	0.07921133190393448
0	113	0.0008826949633657932
0	114	0.021224891766905785
0	115	0.0007865047082304955
0	116	0.00723761972039938
0	117	0.15419822931289673
0	118	0.0010594116756692529
0	119	0.10237124562263489
0	120	0.10050571709871292
0	121	0.1561480313539505
0	122	0.059767212718725204
0	123	0.031013131141662598
0	124	0.04877537488937378
0	125	0.01511002890765667
0	126	0.02019033022224903
0	127	0.0994800254702568
0	128	0.14515253901481628
0	129	0.01855633035302162
0	130	0.036500345915555954
0	131	0.1085270568728447
0	132	0.012964235618710518
0	133	0.002084817737340927
0	134	0.0030109279323369265
0	135	0.016544390469789505
0	136	0.05501405894756317
0	137	0.0035709580406546593
0	138	0.013719399459660053
0	139	0.03435247763991356
0	140	0.002544739283621311
0	141	0.008845511823892593
0	142	0.017579542472958565
0	143	0.002427903935313225
0	144	0.012102773413062096
0	145	0.0013659086544066668
0	146	0.0008676762226969004
0	147	0.013364864513278008
0	148	0.0068750884383916855
0	149	0.0006809208425693214
0	150	0.016673089936375618
0	151	0.0007246066816151142
0	152	0.015659254044294357
0	153	0.000543566420674324
0	154	0.0005021140677854419
0	155	0.0014988025650382042
0	156	0.006393825635313988
0	157	0.02668526954948902
0	158	0.0013210815377533436
0	159	0.11175618320703506
0	160	0.12456541508436203
0	161	0.10567611455917358
0	162	0.003368822392076254
0	163	0.00025414538686163723
0	164	0.012393963523209095
0	165	0.03596916422247887
0	166	0.08042214810848236
0	167	0.007784087210893631
0	168	0.0009333398775197566
0	169	0.09444952011108398
0	170	0.04746391624212265
0	171	0.0009499661391600966
0	172	0.03182763606309891
0	173	0.03848809003829956
0	174	0.024716755375266075
0	175	0.06743618845939636
0	176	0.0352172926068306
0	177	0.05371593311429024
0	178	0.0007549654692411423
0	179	0.0006473952671512961
0	180	0.005705626681447029
0	181	0.031998421996831894
0	182	0.04137728735804558
0	183	0.03567308560013771
0	184	0.0013121826341375709
0	185	0.0018795323558151722
0	186	0.0017500791000202298
0	187	0.018993563950061798
0	188	0.0985947996377945
0	189	0.0006685566622763872
0	190	0.00033825793070718646
0	191	0.009216600097715855
0	192	0.0011786391260102391
0	193	0.09063449501991272
0	194	0.23093977570533752
0	195	0.0004404410137794912
0	196	0.003294117981567979
0	197	0.08236368000507355
0	198	0.07452392578125
1	0	0.1253446340560913
1	1	0.0015294430777430534
1	2	0.08192053437232971
1	3	0.1488107293844223
1	4	0.05277256295084953
1	5	0.036738429218530655
1	6	0.0038248207420110703
1	7	0.08219797164201736
1	8	0.06029953062534332
1	9	0.19252555072307587
1	10	0.019827136769890785
1	11	0.007956142537295818
1	12	0.06867293268442154
1	13	0.21564239263534546
1	14	0.003442141693085432
1	15	0.05375167727470398
1	16	0.02457897737622261
1	17	0.10019136965274811
1	18	0.07372692972421646
1	19	0.1137307658791542
1	20	0.0010238176910206676
1	21	0.0013290763599798083
1	22	0.026638014242053032
1	23	0.0012299631489440799
